Kinase Uniprot ID	Kinase Name	Kinase Group	Kinase Family	Mean Specificity Score	Mean Significance Score	Mean Final Score	Median Final score	Mean Kinase Statistic	Median Kinase Statistic	SD Kinase Statitistic	Mean peptide set size
P52564	MKK6/MAP2K6	STE	STE7	0.623134203369229	0.297569463554475	0.920703666923704	0.920992506497963	-0.306692907401423	-0.306692907401423	0	5
O95382	MEKK6/MAP3K6	STE	STE11	0.669949472853859	0.220403508742175	0.890352981596034	0.889989735392985	-0.333179066925416	-0.333179066925416	0	4
Q99683	ASK/MAP3K5	STE	STE11	0.669949472853859	0.220403508742175	0.890352981596034	0.889989735392985	-0.333179066925416	-0.333179066925416	0	4
P42679	CTK	TK	Csk	0.553873428928408	0.183492119141256	0.737365548069663	0.851187651332033	-0.258178349343196	-0.270790081389062	0.0276605795032795	31.1111111111111
J3KPB5	EphA10	TK	Eph	0.680026731869013	0.151195298948196	0.831222030817209	0.826917721116861	-0.340458408832352	-0.340458408832352	0	3
P07949	Ret	TK	Ret	0.611505698894166	0.151195298948196	0.762700997842362	0.793260451947742	-0.274959743046144	-0.279166748836479	0.0131724022153945	20.2222222222222
P29317	EphA2	TK	Eph	0.538528517609042	0.151195298948196	0.689723816557239	0.697876958901159	-0.294030328165876	-0.303729218647597	0.0150906961580787	4.33333333333333
P54764	EphA4	TK	Eph	0.518883543914525	0.151195298948196	0.670078842862721	0.657040704929754	-0.287388981927332	-0.287388981927332	0	3
P30530	Axl	TK	Axl	0.412930015423129	0.132738743204076	0.545668758627205	0.651508216329792	-0.227708029104349	-0.240993213798854	0.0245734471132484	63.8888888888889
P21860	HER3	TK	EGFR	0.509022338639313	0.139708319785321	0.648730658424634	0.648768178963764	-0.247975589989799	-0.248026449988254	0.0336635586690742	50.5555555555556
Q16288	TRKC	TK	Trk	0.615810777328453	0.161186723049266	0.776997500377719	0.64604532062829	-0.272308566828649	-0.257719480689318	0.039353298399923	24.6666666666667
P45985	SEK1/MAP2K4	STE	STE7	0.529842142231184	0.0936649581949093	0.623507100426094	0.622373247135971	-0.278449059123574	-0.278449059123574	0	7
P22455	FGFR4	TK	FGFR	0.486476087494987	0.107168807066733	0.593644894561719	0.620527687175293	-0.251030756531665	-0.261017866713044	0.0298991110071689	17.8888888888889
P12931	Src	TK	Src	0.501321747143869	0.151195298948196	0.652517046092065	0.604652635470065	-0.248189331981086	-0.242151257520444	0.0174334521104828	47.8888888888889
P42681	TXK	TK	Tec	0.477831951075787	0.158885100036416	0.636717051112203	0.594892798180909	-0.245349367762008	-0.24919356442113	0.0290538940409775	26.8888888888889
P09619	PDGFR[beta]	TK	PDGFR	0.441054223058038	0.109229841862726	0.550284064920764	0.585280621509224	-0.24643667954609	-0.252767825764938	0.0213192238538136	17.3333333333333
O60674	JAK2	TK	JakA	0.47528306257476	0.0958256317158365	0.571108694290596	0.525282691833939	-0.253201616533904	-0.251221033015597	0.0119888116524555	15.5555555555556
P06241	Fyn	TK	Src	0.40974390520329	0.151195298948196	0.560939204151487	0.523829442355464	-0.239842567056112	-0.238473254520993	0.0244818992277618	24
P08922	Ros	TK	Sev	0.309236535124905	0.152119330380465	0.46135586550537	0.49925343446836	-0.219037853566581	-0.245010905987398	0.0519461048416331	4.25
P07333	FmS/CSFR	TK	PDGFR	0.392338625053658	0.144138880486115	0.536477505539774	0.489556870275081	-0.242937413455591	-0.230912307020866	0.0430638654276582	7.125
P52333	JAK3	TK	JakA	0.457583799994663	0	0.457583799994663	0.465973893943865	-0.271287727765076	-0.271287727765076	0	3
Q04912	Ron	TK	Met	0.280650192862917	0.105773917349693	0.38642411021261	0.436865539202963	-0.204132617580316	-0.220039486389988	0.0359760451311892	7.88888888888889
P06239	Lck	TK	Src	0.329100131720932	0.151195298948196	0.480295430669128	0.43186401196447	-0.226513446552536	-0.220076184014377	0.0171693605006968	26.4444444444444
P16591	Fer	TK	Fer	0.351855042176375	0.152732914788376	0.504587956964752	0.42365404191964	-0.218057351429679	-0.194827540295905	0.0422296347154903	7.66666666666667
Q06418	Tyro3/Sky	TK	Axl	0.268993364510887	0.145043113700156	0.414036478211043	0.410832609453952	-0.222820681402829	-0.221939598324369	0.00518953912694072	46.3333333333333
P16234	PDGFR[alpha]	TK	PDGFR	0.286019129658081	0.0958256317158365	0.381844761373918	0.384862512720561	-0.212091661571663	-0.21617562648731	0.0089930234909695	4.44444444444444
P51813	Etk/BMX	TK	Tec	0.340852018033403	0.0922944129898016	0.433146431023205	0.384862512720561	-0.220067476582411	-0.229485536298391	0.040694956738603	31.6666666666667
P21709	EphA1	TK	Eph	0.230487055782084	0.151195298948196	0.38168235473028	0.38168235473028	-0.180391079849186	-0.180391079849186	0.00970446024209655	4
P54756	EphA5	TK	Eph	0.194897816564991	0.113396474211147	0.308294290776138	0.370160741236141	-0.162921795546676	-0.178515227698964	0.0311868643045768	3.25
Q01973	ROR1	TK	Ror	0.21470751682668	0.151195298948196	0.365902815774876	0.365902815774876	-0.171631734621176	-0.171631734621176	0	3
Q13308	CCK4/PTK7	TK	CCK4	0.198641131671724	0.157390760389438	0.356031892061162	0.347158242394354	-0.168775210326112	-0.168775210326112	0	3
Q13882	Brk	TK	Src	0.197678668633945	0.151195298948196	0.348873967582141	0.342309431588384	-0.216679179056556	-0.216161725810473	0.00667919120489595	72.1111111111111
P21802	FGFR2	TK	FGFR	0.332346378896489	0.0790040386691859	0.411350417565675	0.3362613934267	-0.222058837389672	-0.200933999799981	0.031357572269972	9.22222222222222
P36888	FLT3	TK	PDGFR	0.233834163457567	0.123003290771012	0.35683745422858	0.335286587937139	-0.187661021812679	-0.185850827467224	0.0453605277629156	11
Q14289	FAK2	TK	Fak	0.248768385297938	0.0787739054801685	0.327542290778107	0.334321467828337	-0.216712785887308	-0.216789238091962	0.0147445289227484	37.1111111111111
Q12866	Mer	TK	Axl	0.198726461347727	0.132378183049314	0.33110464439704	0.326846335233458	-0.211878624687898	-0.212281900768372	0.00653314637892818	46.3333333333333
P17948	FLT1	TK	VEGFR	0.195435135934978	0.128236317432251	0.323671453367229	0.326197881435203	-0.185926504714335	-0.183746366486367	0.0354176397257068	16.6666666666667
P22607	FGFR3	TK	FGFR	0.341495588631285	0.0733471073661957	0.414842695997481	0.30983228298625	-0.22199366848145	-0.205368321431696	0.0311305668796046	8
P00519	Abl	TK	Abl	0.239020682272595	0.122091450791206	0.361112133063801	0.308586059337634	-0.211634271582336	-0.207125127398562	0.0203493375677195	47.6666666666667
Q9UM73	ALK	TK	Alk	0.184011405325264	0.12744356940223	0.311454974727494	0.255772752908788	-0.205372863201067	-0.206784602885341	0.0224755149919784	50.8888888888889
Q9H3Y6	Srm	TK	Src	0.143087432351123	0.108130002211916	0.251217434563039	0.231314550657445	-0.196285680602131	-0.196073400003454	0.00940611392925399	37.8888888888889
Q06187	BTK	TK	Tec	0.12540548745972	0.0783347589585933	0.203740246418313	0.216156426083783	-0.171121610946388	-0.173694919448489	0.00647146335942426	17.2222222222222
P10721	Kit	TK	PDGFR	0.125470990719434	0.0528558748380299	0.178326865557464	0.208469346751307	-0.162056862070288	-0.169076454917817	0.0204130216444967	13
P07332	Fes	TK	Fer	0.252560426489934	0.0752836899038756	0.327844116393809	0.207205024222547	-0.200654408788982	-0.177679412388566	0.0463440655461249	11.4444444444444
P29376	LTK	TK	Alk	0.213655262196143	0.0939112657389893	0.307566527935132	0.193798311834868	-0.187116870059604	-0.182928564334162	0.0628866930673792	19.7777777777778
Q08881	ITK	TK	Tec	0.145483824687979	0.0906373349065924	0.236121159594572	0.18201177933212	-0.188523729853095	-0.18450896334554	0.0271391155241205	36.4444444444444
P42684	Arg	TK	Abl	0.127563515440912	0.0518500827755269	0.179413598216439	0.171546345653955	-0.192686812733748	-0.19852898218691	0.0256722668065026	55.2222222222222
P35916	FLT4	TK	VEGFR	0.1261458306242	0.0618041855439843	0.187950016168184	0.15493174119987	-0.130988970333325	-0.124241181074006	0.0531525569738123	7.66666666666667
P35968	KDR	TK	VEGFR	0.0458450970437647	0.0788149086299104	0.124660005673675	0.146435625070924	-0.132743839189995	-0.139068208826931	0.0129326391116625	18.7777777777778
P07948	Lyn	TK	Src	0.134677681964136	0.0255784465655568	0.160256128529693	0.137868620686963	-0.182707286513066	-0.185405976535161	0.00967343426369133	23.2222222222222
P42680	TEC	TK	Tec	0.0659221262739983	0.0513023880868632	0.117224514360861	0.126851522204254	-0.165706724141521	-0.183045835580354	0.0309037695132332	37.5555555555556
Q16620	TRKB	TK	Trk	0.217545843304933	0.070879641445806	0.288425484750739	0.126763125673178	-0.198155322513041	-0.173657430396403	0.038574652989266	25.4444444444444
H0Y8A4	RYK	TK	Ryk	0.134652814611101	0.0629525809809672	0.197605395592068	0.10527420983944	-0.0100123345821385	-0.0801856191023637	0.15158733950751	5.22222222222222
P07947	Yes	TK	Src	0.0688212482858573	0.030901437165088	0.0997226854509454	0.0725557207865314	-0.159677287531833	-0.161018085264273	0.0158321928538349	26.6666666666667
P06213	InSR	TK	InsR	0.0328454775808633	0.0581211435280129	0.0909666211088761	0.0697806667317593	-0.12531939607691	-0.11743317250526	0.0117410709945456	21.1111111111111
P42685	FRK	TK	Src	0.0485254166319412	0.0759768795482889	0.12450229618023	0.0562345055794427	-0.161814773991299	-0.152402632722396	0.0160775663583206	44.7777777777778
P43405	Syk	TK	Syk	0.019773294865255	0.0601387817659847	0.0799120766312397	0.0543817518579449	-0.177536087388704	-0.17749946769784	0.0147100821350335	78.1111111111111
P04629	TRKA	TK	Trk	0.020349457340222	0.0298623083053722	0.0502117656455942	0.0526819746711086	-0.0994266509286396	-0.0886866777229425	0.0273103902385261	17.7777777777778
P23458	JAK1~b	TK	JakA	0.0420613530079616	0	0.0420613530079616	0.0467333575742568	-0.0640910743734351	-0.078012869699971	0.0278435906530718	5.5
P51451	BLK	TK	Src	0.0538554457050101	0.0146105231748789	0.068465968879889	0.0381045263321496	-0.12582525198025	-0.123511661618894	0.0323429523297236	22.1111111111111
P43403	ZAP70	TK	Syk	0.0379211296145928	0.0194806975665052	0.057401827181098	0.0186344909214556	-0.179328563653284	-0.176380730575828	0.0094510073709223	66
P08069	IGF1R	TK	InsR	0.0127228086148004	0	0.0127228086148004	0.0114410431213845	-0.0522285444781523	-0.0659396869889337	0.0445421579135807	14
P14616	IRR	TK	InsR	0.0292943329344629	0	0.0292943329344629	0.0105501823333082	0.0167184839901924	-0.00734693786183048	0.0495446182236123	4.75
P08631	HCK	TK	Src	0.0232672321942346	0.0049770513842287	0.0282442835784633	0.00436480540245009	-0.106024977940368	-0.0987014379469528	0.040057141634145	23.2222222222222
