Kinase Uniprot ID	Kinase Name	Kinase Group	Kinase Family	Mean Specificity Score	Mean Significance Score	Mean Final Score	Median Final score	Mean Kinase Statistic	Median Kinase Statistic	SD Kinase Statitistic	Mean peptide set size
P42684	Arg	TK	Abl	0.796196191760932	0.571563308889229	1.36775950065016	1.32675785268196	0.720199324696165	0.723944585928861	0.0205195894684138	55.5555555555556
P07948	Lyn	TK	Src	0.797484991788465	0.51427857351842	1.31176356530689	1.30476355897579	0.772574647348272	0.74542023659443	0.0430122653897362	23.2222222222222
P00519	Abl	TK	Abl	0.788682972981694	0.609753132469768	1.39843610545146	1.29417048547836	0.724470938153978	0.73162044172371	0.0360439660984808	48.4444444444444
P52333	JAK3	TK	JakA	0.57824619057475	0.686132779630847	1.2643789702056	1.27115943166003	0.825767880714256	0.825767880714256	0	3
P54764	EphA4	TK	Eph	0.475050129874448	0.681936665037238	1.15698679491169	1.15301996475958	0.777663781426657	0.777663781426657	0	3
Q05397	FAK1	TK	Fak	0.463433914737349	0.667037867840577	1.13047178257793	1.12742420909768	0.681939387309444	0.682259391588876	0.0438671426704763	48.4444444444444
J3KPB5	EphA10	TK	Eph	0.619460856998872	0.51427857351842	1.13373943051729	1.12161365601304	0.850849244278098	0.850849244278098	0	3
P42685	FRK	TK	Src	0.736149934979467	0.51427857351842	1.25042850849789	1.1198268926922	0.729084340269463	0.720446958916626	0.0507249521382845	44.7777777777778
P22607	FGFR3	TK	FGFR	0.577643884050253	0.609753132469768	1.18739701652002	1.11094493470319	0.760300016906473	0.751129507390649	0.0400949658068647	8
O60674	JAK2	TK	JakA	0.56885748776936	0.51427857351842	1.08313606128778	1.09267464664859	0.744474384546794	0.731282318632962	0.0527294818945809	15.5555555555556
Q16620	TRKB	TK	Trk	0.555041053124499	0.590658220679498	1.145699273804	1.07023377760034	0.717010130072555	0.712945464434602	0.0370553485099731	25.4444444444444
P06241	Fyn	TK	Src	0.346895587012565	0.647942956050307	0.994838543062872	1.06082032866917	0.668571084307504	0.674210559165472	0.0301857711088885	24
P51451	BLK	TK	Src	0.409000214333517	0.647942956050307	1.05694317038382	1.04864305011834	0.693882061903861	0.672926129057915	0.0676643037611213	22.1111111111111
Q04912	Ron	TK	Met	0.558400550000803	0.51427857351842	1.07267912351922	1.00912859519851	0.752579749243506	0.767584300245552	0.0755772567070949	7.88888888888889
P09619	PDGFR[beta]	TK	PDGFR	0.393895454968196	0.628848044260038	1.02274349922823	0.956967989938077	0.683999333819657	0.677700308579693	0.0426122171529501	17.3333333333333
P06239	Lck	TK	Src	0.477170536274323	0.51427857351842	0.991449109792743	0.953177189869364	0.69683234249302	0.689659882516828	0.01556083222565	26.4444444444444
P29317	EphA2	TK	Eph	0.4305475860251	0.51427857351842	0.94482615954352	0.948430754844902	0.722838702299035	0.737273438297215	0.0570226536869084	4.33333333333333
P21802	FGFR2	TK	FGFR	0.46604234125225	0.590658220679498	1.05670056193175	0.937944752624646	0.700282831413985	0.694180694657328	0.0649093460732892	9.22222222222222
Q15303	HER4	TK	EGFR	0.348337237343176	0.590658220679498	0.938995458022674	0.932215210606711	0.675078891078639	0.675692018565413	0.047373606208969	33
P00533	EGFR	TK	EGFR	0.433071579117832	0.51427857351842	0.947350152636252	0.923213966491921	0.672569328532035	0.679960957116764	0.0286351355723223	50.3333333333333
P22455	FGFR4	TK	FGFR	0.443764210062447	0.51427857351842	0.958042783580867	0.920992506497963	0.693939283716073	0.685082994302583	0.023695008888973	17.8888888888889
P07949	Ret	TK	Ret	0.388024231061399	0.51427857351842	0.902302804579819	0.901494716798685	0.683403006493936	0.68266883683964	0.0106712370670717	20.2222222222222
P21860	HER3	TK	EGFR	0.397795139777786	0.53337348530869	0.931168625086475	0.893102291743385	0.676192283016243	0.670550529689676	0.0226328126659658	50.5555555555556
P29376	LTK	TK	Alk	0.491127712532081	0.571563308889229	1.06269102142131	0.882834804505248	0.719033527499792	0.678767582248334	0.0985138196567522	19.7777777777778
P42679	CTK	TK	Csk	0.242910072645957	0.609753132469768	0.852663205115725	0.874557773760253	0.639723184190366	0.638696621791617	0.0400602948955142	31.1111111111111
P16591	Fer	TK	Fer	0.444469276682368	0.552784824084829	0.997254100767197	0.870825897032233	0.72656386401338	0.678113351471652	0.121789649490101	7.66666666666667
P04626	HER2	TK	EGFR	0.485095798042725	0.571563308889229	1.05665910693195	0.84589265682842	0.694247663617331	0.667464970648867	0.0582960029862337	37.3333333333333
P41240	CSK	TK	Csk	0.293539589112506	0.590658220679498	0.884197809792004	0.840336574884332	0.657426818829376	0.659458592771364	0.0248534791376847	46
P21709	EphA1	TK	Eph	0.359601585819216	0.452876269970613	0.812477855789829	0.812477855789829	0.688472609574237	0.688472609574237	0.128701665643077	4
P36888	FLT3	TK	PDGFR	0.193963389618747	0.650010230864557	0.843973620483304	0.812231181766385	0.563156500363378	0.564055435816568	0.121302033693625	11
Q08881	ITK	TK	Tec	0.202687710078126	0.51427857351842	0.716966283596546	0.77867967382024	0.616075850114108	0.631063207559259	0.0487094122100633	36.4444444444444
Q06187	BTK	TK	Tec	0.147987734749769	0.609753132469768	0.757740867219537	0.775508374741645	0.579742019951786	0.566972771586059	0.0328555424946603	18.2222222222222
P16234	PDGFR[alpha]	TK	PDGFR	0.24968445035875	0.51427857351842	0.76396302387717	0.753856090095208	0.608197510857082	0.600214775186052	0.0416843753163939	4.44444444444444
P06213	InSR	TK	InsR	0.0457597913563993	0.667037867840577	0.712797659196976	0.72613794130243	0.507393347342129	0.509282141488211	0.0152660192241532	21.1111111111111
P54762	EphB1	TK	Eph	0.216690265229942	0.51427857351842	0.730968838748362	0.724697861353994	0.580447586481059	0.580447586481059	0	3
P14616	IRR	TK	InsR	0.218456341838459	0.51427857351842	0.732734915356879	0.722633834144438	0.588729765142282	0.580863542511198	0.0157747476041693	4.75
H0Y8A4	RYK	TK	Ryk	0.200388366450016	0.556278052781912	0.756666419231928	0.713813083058962	0.551057463772404	0.57857165422447	0.0980944712045564	5.22222222222222
Q01973	ROR1	TK	Ror	0.287431869503231	0.393618634889395	0.681050504392626	0.681050504392626	0.630349455639408	0.630349455639408	0	3
P11362	FGFR1	TK	FGFR	0.194947098945435	0.53337348530869	0.728320584254125	0.679222471798304	0.591414029155826	0.58053370978616	0.0464382995067455	14.3333333333333
P35968	KDR	TK	VEGFR	0.160655621338968	0.51427857351842	0.674934194857388	0.670423150895259	0.589879644661689	0.581347057404655	0.0386289475438323	19.7777777777778
Q12866	Mer	TK	Axl	0.179699437398798	0.51427857351842	0.693978010917218	0.654540007321273	0.616403511811722	0.613909130676039	0.0407360908923469	46.3333333333333
P08069	IGF1R	TK	InsR	0.133420166645255	0.51427857351842	0.647698740163675	0.635756778017213	0.552173820610897	0.557722922245599	0.0534371275230484	14
Q14289	FAK2	TK	Fak	0.149744945737391	0.53337348530869	0.683118431046081	0.621071820458572	0.611150850397108	0.603594915089079	0.0302027966569599	37.1111111111111
P23458	JAK1~b	TK	JakA	0.0830233689355089	0.441171117542904	0.524194486478413	0.607964925398455	0.412593514838658	0.449937530535809	0.0746880313943021	5.5
Q9H3Y6	Srm	TK	Src	0.097519265077091	0.51427857351842	0.611797838595511	0.607943531713329	0.590062689826516	0.602453452678624	0.0185714163764291	37.8888888888889
P08581	Met	TK	Met	0.0940180599576051	0.53337348530869	0.627391545266295	0.601525269847097	0.574118317988887	0.572753981179284	0.0186633963223597	31.5555555555556
P09769	Fgr	TK	Src	0.143653124949623	0.480063272903881	0.623716397853505	0.588730564134532	0.564288965108225	0.538462811690053	0.0559411196639776	12.4444444444444
P10721	Kit	TK	PDGFR	0.0601606448412295	0.462567171248838	0.522727816090067	0.550490746172865	0.461837726051232	0.494401993914247	0.0838897952162574	13
Q13882	Brk	TK	Src	0.0462508500589792	0.51427857351842	0.560529423577399	0.550490746172865	0.593441632336873	0.592535073032653	0.0105529515422603	72.1111111111111
Q02750	MEK1/MAP2K1	STE	STE7	0.0857750725463059	0.393618634889395	0.479393707435701	0.477691423192279	0.432139319325552	0.432139319325552	0	5
P46734	MKK3/MAP2K3	STE	STE7	0.0749173416335892	0.393618634889395	0.468535976522984	0.471412357450379	0.411274656150481	0.411274656150481	0	5
P52564	MKK6/MAP2K6	STE	STE7	0.0749173416335892	0.393618634889395	0.468535976522984	0.471412357450379	0.411274656150481	0.411274656150481	0	5
P07332	Fes	TK	Fer	0.0955197014038189	0.384251255462689	0.479770956866508	0.451954713804187	0.501538082351962	0.482022979626208	0.0664267170434381	11.5555555555556
P54756	EphA5	TK	Eph	0.0867285894912236	0.35304185552084	0.439770445012064	0.36429342432084	0.393897867987319	0.354735402033408	0.0783249319078218	3.25
P45985	SEK1/MAP2K4	STE	STE7	0.0439682801818597	0.297569463554475	0.341537743736334	0.342362926012533	0.386467419384442	0.386467419384442	0	7
O14733	MAP2K7	STE	STE7	0.0436477267736836	0.297569463554475	0.341217190328158	0.340441265877662	0.364508585769105	0.364508585769105	0	6
P35916	FLT4	TK	VEGFR	0.00545267930405422	0.241504133100006	0.24695681240406	0.301057791400296	0.171884150042617	0.21251669952758	0.134705826543341	7.66666666666667
P17948	FLT1	TK	VEGFR	0.000193406841811252	0.191637680322253	0.191831087164064	0.297569463554475	0.161546889962915	0.220230842330763	0.157280570778914	16.6666666666667
O95382	MEKK6/MAP3K6	STE	STE11	0.00681073325702134	0.221848749616356	0.228659482873378	0.228853651185015	0.0865605343748985	0.0865605343748985	0	4
Q99683	ASK/MAP3K5	STE	STE11	0.00681073325702134	0.221848749616356	0.228659482873378	0.228853651185015	0.0865605343748985	0.0865605343748985	0	4
P08922	Ros	TK	Sev	0.00196329392532551	0.0109578923811592	0.0129211863064847	0.00130506014446508	0.033479648842777	0.00796697661995147	0.0510253444456511	4.25
